Team,Penalty,NDate,Opponent,Player,Position,Week,Year,PenaltyIndex,HTeam,VTeam,key,Date,Exp,HPen,HPenYd,LastName,RefPosition,VPen,VPenYd
MIA,Neutral Zone Infraction,12/24/2011,NE,K.Langford,DE,16.0,2011.0,MIA-2011-83,NE,MIA,12-24-2011-NE,2011-12-24,137.0,5.0,50.0,Riveron,Referee,6.0,39.0
MIA,Encroachment,12/24/2011,NE,J.Taylor,CB,16.0,2011.0,MIA-2011-84,NE,MIA,12-24-2011-NE,2011-12-24,137.0,5.0,50.0,Riveron,Referee,6.0,39.0
MIA,Offensive Holding,12/24/2011,NE,R.Incognito,C,16.0,2011.0,MIA-2011-85,NE,MIA,12-24-2011-NE,2011-12-24,137.0,5.0,50.0,Riveron,Referee,6.0,39.0
NE,Unnecessary Roughness,09/12/2011,MIA,P.Chung,SS,1.0,2011.0,NE-2011-0,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,Illegal Formation,09/12/2011,MIA,C.Johnson,WR,1.0,2011.0,NE-2011-1,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,False Start,09/12/2011,MIA,D.Branch,WR,1.0,2011.0,NE-2011-2,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,Illegal Block Above the Waist,09/12/2011,MIA,J.Ihedigbo,SS,1.0,2011.0,NE-2011-3,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,Offensive Holding,09/12/2011,MIA,N.Solder,T,1.0,2011.0,NE-2011-4,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,False Start,09/12/2011,MIA,D.Gronkowski,TE,1.0,2011.0,NE-2011-5,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,Illegal Contact,09/12/2011,MIA,R.Dowling,DB,1.0,2011.0,NE-2011-6,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,Offensive Holding,09/12/2011,MIA,M.Light,T,1.0,2011.0,NE-2011-7,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,Defensive Offside,09/12/2011,MIA,K.Arrington,DB,1.0,2011.0,NE-2011-8,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,False Start,09/12/2011,MIA,B.Waters,G,1.0,2011.0,NE-2011-9,MIA,NE,09-12-2011-MIA,2011-09-12,268.0,8.0,60.0,Morelli,Referee,7.0,50.0
NE,Offensive Holding,09/18/2011,SD,R.Gronkowski,TE,2.0,2011.0,NE-2011-10,SD,NE,09-18-2011-SD,,,,,,,,
NE,Roughing the Passer,09/18/2011,SD,A.Carter,DE,2.0,2011.0,NE-2011-11,SD,NE,09-18-2011-SD,,,,,,,,
NE,Defensive Holding,09/18/2011,SD,L.Bodden,DB,2.0,2011.0,NE-2011-12,SD,NE,09-18-2011-SD,,,,,,,,
NE,Illegal Block Above the Waist,09/18/2011,SD,D.McCourty,FS,2.0,2011.0,NE-2011-13,SD,NE,09-18-2011-SD,,,,,,,,
NE,False Start,09/18/2011,SD,D.Gronkowski,TE,2.0,2011.0,NE-2011-14,SD,NE,09-18-2011-SD,,,,,,,,
NE,Defensive Holding,09/18/2011,SD,L.Bodden,DB,2.0,2011.0,NE-2011-15,SD,NE,09-18-2011-SD,,,,,,,,
NE,Defensive Pass Interference,09/18/2011,SD,S.Brown,DB,2.0,2011.0,NE-2011-16,SD,NE,09-18-2011-SD,,,,,,,,
NE,Offensive Holding,09/18/2011,SD,M.Light,T,2.0,2011.0,NE-2011-17,SD,NE,09-18-2011-SD,,,,,,,,
NE,False Start,09/25/2011,BUF,R.Gronkowski,TE,3.0,2011.0,NE-2011-18,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Illegal Use of Hands,09/25/2011,BUF,N.Solder,T,3.0,2011.0,NE-2011-19,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Roughing the Passer,09/25/2011,BUF,R.Ninkovich,DE,3.0,2011.0,NE-2011-20,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Offensive Holding,09/25/2011,BUF,L.Mankins,G,3.0,2011.0,NE-2011-21,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Roughing the Passer,09/25/2011,BUF,K.Love,DT,3.0,2011.0,NE-2011-22,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Illegal Contact,09/25/2011,BUF,L.Bodden,DB,3.0,2011.0,NE-2011-23,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Defensive Pass Interference,09/25/2011,BUF,S.Brown,DB,3.0,2011.0,NE-2011-24,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,False Start,09/25/2011,BUF,L.Mankins,G,3.0,2011.0,NE-2011-25,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Unsportsmanlike Conduct,09/25/2011,BUF,V.Wilfork,NT,3.0,2011.0,NE-2011-26,BUF,NE,09-25-2011-BUF,2011-09-25,247.0,9.0,77.0,Cheffers,Referee,8.0,93.0
NE,Offensive Holding,10/02/2011,OAK,D.Connolly,G,4.0,2011.0,NE-2011-27,OAK,NE,10-02-2011-OAK,2011-10-02,262.0,9.0,85.0,Corrente,Referee,5.0,45.0
NE,Illegal Motion,10/02/2011,OAK,W.Welker,WR,4.0,2011.0,NE-2011-28,OAK,NE,10-02-2011-OAK,2011-10-02,262.0,9.0,85.0,Corrente,Referee,5.0,45.0
NE,Unnecessary Roughness,10/02/2011,OAK,P.Chung,SS,4.0,2011.0,NE-2011-29,OAK,NE,10-02-2011-OAK,2011-10-02,262.0,9.0,85.0,Corrente,Referee,5.0,45.0
NE,Offensive Holding,10/02/2011,OAK,B.Waters,G,4.0,2011.0,NE-2011-30,OAK,NE,10-02-2011-OAK,2011-10-02,262.0,9.0,85.0,Corrente,Referee,5.0,45.0
NE,Illegal Block Above the Waist,10/16/2011,DAL,D.Fletcher,LB,6.0,2011.0,NE-2011-36,DAL,NE,10-16-2011-DAL,,,,,,,,
NE,Defensive Pass Interference,10/16/2011,DAL,D.McCourty,FS,6.0,2011.0,NE-2011-37,DAL,NE,10-16-2011-DAL,,,,,,,,
NE,Offensive Holding,10/16/2011,DAL,N.Solder,T,6.0,2011.0,NE-2011-38,DAL,NE,10-16-2011-DAL,,,,,,,,
NE,False Start,10/16/2011,DAL,W.Welker,WR,6.0,2011.0,NE-2011-39,DAL,NE,10-16-2011-DAL,,,,,,,,
NE,False Start,10/16/2011,DAL,D.Branch,WR,6.0,2011.0,NE-2011-40,DAL,NE,10-16-2011-DAL,,,,,,,,
NE,False Start,10/30/2011,PIT,L.Mankins,G,8.0,2011.0,NE-2011-41,PIT,NE,10-30-2011-PIT,2011-10-30,230.0,8.0,50.0,Carey,Referee,6.0,37.0
NE,Defensive Pass Interference,10/30/2011,PIT,P.Chung,SS,8.0,2011.0,NE-2011-42,PIT,NE,10-30-2011-PIT,2011-10-30,230.0,8.0,50.0,Carey,Referee,6.0,37.0
NE,False Start,10/30/2011,PIT,L.Mankins,G,8.0,2011.0,NE-2011-43,PIT,NE,10-30-2011-PIT,2011-10-30,230.0,8.0,50.0,Carey,Referee,6.0,37.0
NE,False Start,10/30/2011,PIT,M.Light,T,8.0,2011.0,NE-2011-44,PIT,NE,10-30-2011-PIT,2011-10-30,230.0,8.0,50.0,Carey,Referee,6.0,37.0
NE,Chop Block,10/30/2011,PIT,K.Faulk,RB,8.0,2011.0,NE-2011-45,PIT,NE,10-30-2011-PIT,2011-10-30,230.0,8.0,50.0,Carey,Referee,6.0,37.0
NE,False Start,10/30/2011,PIT,S.Vollmer,T,8.0,2011.0,NE-2011-46,PIT,NE,10-30-2011-PIT,2011-10-30,230.0,8.0,50.0,Carey,Referee,6.0,37.0
NE,Intentional Grounding,11/21/2011,KC,T.Brady,QB,11.0,2011.0,NE-2011-61,KC,NE,11-21-2011-KC,,,,,,,,
NE,False Start,11/21/2011,KC,L.Mankins,G,11.0,2011.0,NE-2011-62,KC,NE,11-21-2011-KC,,,,,,,,
NE,Unsportsmanlike Conduct,11/21/2011,KC,L.Mankins,G,11.0,2011.0,NE-2011-63,KC,NE,11-21-2011-KC,,,,,,,,
NE,False Start,11/27/2011,PHI,D.Thomas,G,12.0,2011.0,NE-2011-64,PHI,NE,11-27-2011-PHI,2011-11-27,181.0,10.0,60.0,Boger,Referee,3.0,20.0
NE,Clipping,11/27/2011,PHI,N.Solder,T,12.0,2011.0,NE-2011-65,PHI,NE,11-27-2011-PHI,2011-11-27,181.0,10.0,60.0,Boger,Referee,3.0,20.0
NE,Illegal Contact,11/27/2011,PHI,P.Adams,DB,12.0,2011.0,NE-2011-66,PHI,NE,11-27-2011-PHI,2011-11-27,181.0,10.0,60.0,Boger,Referee,3.0,20.0
NE,Offensive Holding,11/27/2011,PHI,B.Waters,G,12.0,2011.0,NE-2011-67,PHI,NE,11-27-2011-PHI,2011-11-27,181.0,10.0,60.0,Boger,Referee,3.0,20.0
NE,Offensive Holding,11/27/2011,PHI,B.Waters,G,12.0,2011.0,NE-2011-68,PHI,NE,11-27-2011-PHI,2011-11-27,181.0,10.0,60.0,Boger,Referee,3.0,20.0
NE,Defensive Pass Interference,11/27/2011,PHI,K.Arrington,DB,12.0,2011.0,NE-2011-69,PHI,NE,11-27-2011-PHI,2011-11-27,181.0,10.0,60.0,Boger,Referee,3.0,20.0
NE,Offensive Holding,12/04/2011,IND,M.Light,T,13.0,2011.0,NE-2011-70,IND,NE,12-04-2011-IND,,,,,,,,
NE,Encroachment,12/04/2011,IND,G.Guyton,LB,13.0,2011.0,NE-2011-71,IND,NE,12-04-2011-IND,,,,,,,,
NE,Defensive Pass Interference,12/11/2011,WAS,D.McCourty,FS,14.0,2011.0,NE-2011-72,WAS,NE,12-11-2011-WAS,2011-12-11,261.0,8.0,73.0,Triplette,Referee,4.0,47.0
NE,Roughing the Passer,12/11/2011,WAS,A.Carter,DE,14.0,2011.0,NE-2011-73,WAS,NE,12-11-2011-WAS,2011-12-11,261.0,8.0,73.0,Triplette,Referee,4.0,47.0
NE,Offensive Holding,12/11/2011,WAS,M.Light,T,14.0,2011.0,NE-2011-74,WAS,NE,12-11-2011-WAS,2011-12-11,261.0,8.0,73.0,Triplette,Referee,4.0,47.0
NE,Unnecessary Roughness,12/11/2011,WAS,V.Wilfork,NT,14.0,2011.0,NE-2011-75,WAS,NE,12-11-2011-WAS,2011-12-11,261.0,8.0,73.0,Triplette,Referee,4.0,47.0
NE,Defensive Holding,12/11/2011,WAS,J.Edelman,WR,14.0,2011.0,NE-2011-76,WAS,NE,12-11-2011-WAS,2011-12-11,261.0,8.0,73.0,Triplette,Referee,4.0,47.0
NE,Delay of Game,12/18/2011,DEN,T.Brady,QB,15.0,2011.0,NE-2011-77,DEN,NE,12-18-2011-DEN,2011-12-18,230.0,7.0,39.0,Carey,Referee,4.0,30.0
NE,Offensive Holding,12/18/2011,DEN,R.Wendell,G,15.0,2011.0,NE-2011-78,DEN,NE,12-18-2011-DEN,2011-12-18,230.0,7.0,39.0,Carey,Referee,4.0,30.0
NE,Defensive Holding,12/18/2011,DEN,V.Wilfork,NT,15.0,2011.0,NE-2011-79,DEN,NE,12-18-2011-DEN,2011-12-18,230.0,7.0,39.0,Carey,Referee,4.0,30.0
NE,Offensive Holding,12/18/2011,DEN,J.Edelman,WR,15.0,2011.0,NE-2011-80,DEN,NE,12-18-2011-DEN,2011-12-18,230.0,7.0,39.0,Carey,Referee,4.0,30.0
NE,Defensive Pass Interference,12/24/2011,MIA,D.McCourty,FS,16.0,2011.0,NE-2011-81,MIA,NE,12-24-2011-MIA,,,,,,,,
NE,Defensive Pass Interference,12/24/2011,MIA,R.Ninkovich,DE,16.0,2011.0,NE-2011-82,MIA,NE,12-24-2011-MIA,,,,,,,,
NE,False Start,12/24/2011,MIA,N.Koutouvides,LB,16.0,2011.0,NE-2011-83,MIA,NE,12-24-2011-MIA,,,,,,,,
NE,False Start,12/24/2011,MIA,A.Hernandez,TE,16.0,2011.0,NE-2011-84,MIA,NE,12-24-2011-MIA,,,,,,,,
NE,Illegal Formation,12/24/2011,MIA,R.Gronkowski,TE,16.0,2011.0,NE-2011-85,MIA,NE,12-24-2011-MIA,,,,,,,,
NE,Defensive Pass Interference,01/01/2012,BUF,A.Molden,DB,17.0,2011.0,NE-2011-86,BUF,NE,01-01-2012-BUF,,,,,,,,
NE,Offensive Holding,01/01/2012,BUF,B.Waters,G,17.0,2011.0,NE-2011-87,BUF,NE,01-01-2012-BUF,,,,,,,,
NE,Encroachment,01/01/2012,BUF,M.Anderson,DE,17.0,2011.0,NE-2011-88,BUF,NE,01-01-2012-BUF,,,,,,,,
NE,Illegal Use of Hands,01/01/2012,BUF,A.Molden,DB,17.0,2011.0,NE-2011-89,BUF,NE,01-01-2012-BUF,,,,,,,,
NE,Personal Foul,01/01/2012,BUF,D.McCourty,FS,17.0,2011.0,NE-2011-90,BUF,NE,01-01-2012-BUF,,,,,,,,
NE,Encroachment,01/14/2012,DEN,V.Wilfork,NT,19.0,2011.0,NE-2011-91,DEN,NE,01-14-2012-DEN,,,,,,,,
NE,Unnecessary Roughness,01/14/2012,DEN,P.Chung,SS,19.0,2011.0,NE-2011-92,DEN,NE,01-14-2012-DEN,,,,,,,,
NE,Defensive Offside,01/14/2012,DEN,J.Edelman,WR,19.0,2011.0,NE-2011-93,DEN,NE,01-14-2012-DEN,,,,,,,,
NYJ,Defensive Offside,09/18/2011,JAC,J.Westerman,LB,2.0,2011.0,NYJ-2011-0,JAC,NYJ,09-18-2011-JAC,,,,,,,,
NYJ,Fair Catch Interference,09/18/2011,JAC,M.Cole,DB,2.0,2011.0,NYJ-2011-1,JAC,NYJ,09-18-2011-JAC,,,,,,,,
NYJ,Face Mask (15 Yards),09/18/2011,JAC,W.Hunter,T,2.0,2011.0,NYJ-2011-2,JAC,NYJ,09-18-2011-JAC,,,,,,,,
NYJ,Offensive Holding,09/18/2011,JAC,W.Hunter,T,2.0,2011.0,NYJ-2011-3,JAC,NYJ,09-18-2011-JAC,,,,,,,,
NYJ,False Start,09/18/2011,JAC,B.Moore,G,2.0,2011.0,NYJ-2011-4,JAC,NYJ,09-18-2011-JAC,,,,,,,,
NYJ,Illegal Formation,09/18/2011,JAC,S.Holmes,WR,2.0,2011.0,NYJ-2011-5,JAC,NYJ,09-18-2011-JAC,,,,,,,,
NYJ,Ineligible Downfield Pass,09/18/2011,JAC,B.Moore,G,2.0,2011.0,NYJ-2011-6,JAC,NYJ,09-18-2011-JAC,,,,,,,,
NYJ,Defensive Pass Interference,09/25/2011,OAK,A.Cromartie,DB,3.0,2011.0,NYJ-2011-7,OAK,NYJ,09-25-2011-OAK,2011-09-25,201.0,7.0,55.0,Steratore,Referee,7.0,61.0
NYJ,False Start,09/25/2011,OAK,M.Mulligan,TE,3.0,2011.0,NYJ-2011-8,OAK,NYJ,09-25-2011-OAK,2011-09-25,201.0,7.0,55.0,Steratore,Referee,7.0,61.0
NYJ,False Start,09/25/2011,OAK,M.Slauson,G,3.0,2011.0,NYJ-2011-9,OAK,NYJ,09-25-2011-OAK,2011-09-25,201.0,7.0,55.0,Steratore,Referee,7.0,61.0
NYJ,Defensive Holding,09/25/2011,OAK,A.Cromartie,DB,3.0,2011.0,NYJ-2011-10,OAK,NYJ,09-25-2011-OAK,2011-09-25,201.0,7.0,55.0,Steratore,Referee,7.0,61.0
NYJ,Defensive Holding,09/25/2011,OAK,A.Cromartie,DB,3.0,2011.0,NYJ-2011-11,OAK,NYJ,09-25-2011-OAK,2011-09-25,201.0,7.0,55.0,Steratore,Referee,7.0,61.0
NYJ,Defensive Pass Interference,09/25/2011,OAK,A.Cromartie,DB,3.0,2011.0,NYJ-2011-12,OAK,NYJ,09-25-2011-OAK,2011-09-25,201.0,7.0,55.0,Steratore,Referee,7.0,61.0
NYJ,Defensive Holding,09/25/2011,OAK,C.Pace,OLB,3.0,2011.0,NYJ-2011-13,OAK,NYJ,09-25-2011-OAK,2011-09-25,201.0,7.0,55.0,Steratore,Referee,7.0,61.0
NYJ,Offensive Holding,10/02/2011,BAL,N.Bellore,LB,4.0,2011.0,NYJ-2011-14,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,Defensive Holding,10/02/2011,BAL,A.Cromartie,DB,4.0,2011.0,NYJ-2011-15,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,Face Mask (15 Yards),10/02/2011,BAL,P.Burress,WR,4.0,2011.0,NYJ-2011-16,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,Offensive Holding,10/02/2011,BAL,J.Mauga,ILB,4.0,2011.0,NYJ-2011-17,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,False Start,10/02/2011,BAL,V.Ducasse,T,4.0,2011.0,NYJ-2011-18,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,Offensive Holding,10/02/2011,BAL,M.Slauson,G,4.0,2011.0,NYJ-2011-19,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,False Start,10/02/2011,BAL,D.Ferguson,T,4.0,2011.0,NYJ-2011-20,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,False Start,10/02/2011,BAL,W.Hunter,T,4.0,2011.0,NYJ-2011-21,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,Encroachment,10/02/2011,BAL,G.McIntyre,OLB,4.0,2011.0,NYJ-2011-22,BAL,NYJ,10-02-2011-BAL,2011-10-02,230.0,7.0,46.0,Carey,Referee,9.0,69.0
NYJ,False Start,10/09/2011,NE,M.Mulligan,TE,5.0,2011.0,NYJ-2011-23,NE,NYJ,10-09-2011-NE,2011-10-09,181.0,6.0,50.0,Boger,Referee,8.0,89.0
NYJ,Defensive Pass Interference,10/09/2011,NE,D.Strickland,DB,5.0,2011.0,NYJ-2011-24,NE,NYJ,10-09-2011-NE,2011-10-09,181.0,6.0,50.0,Boger,Referee,8.0,89.0
NYJ,Unnecessary Roughness,10/09/2011,NE,N.Bellore,LB,5.0,2011.0,NYJ-2011-25,NE,NYJ,10-09-2011-NE,2011-10-09,181.0,6.0,50.0,Boger,Referee,8.0,89.0
NYJ,Illegal Contact,10/09/2011,NE,K.Wilson,DB,5.0,2011.0,NYJ-2011-26,NE,NYJ,10-09-2011-NE,2011-10-09,181.0,6.0,50.0,Boger,Referee,8.0,89.0
NYJ,Illegal Contact,10/09/2011,NE,D.Revis,DB,5.0,2011.0,NYJ-2011-27,NE,NYJ,10-09-2011-NE,2011-10-09,181.0,6.0,50.0,Boger,Referee,8.0,89.0
NYJ,Defensive Pass Interference,10/09/2011,NE,B.Pool,SS,5.0,2011.0,NYJ-2011-28,NE,NYJ,10-09-2011-NE,2011-10-09,181.0,6.0,50.0,Boger,Referee,8.0,89.0
NYJ,Offensive Holding,10/09/2011,NE,P.Turner,WR,5.0,2011.0,NYJ-2011-29,NE,NYJ,10-09-2011-NE,2011-10-09,181.0,6.0,50.0,Boger,Referee,8.0,89.0
NYJ,False Start,10/17/2011,MIA,W.Hunter,T,6.0,2011.0,NYJ-2011-30,MIA,NYJ,10-17-2011-MIA,,,,,,,,
NYJ,Unnecessary Roughness,10/17/2011,MIA,J.Leonhard,FS,6.0,2011.0,NYJ-2011-31,MIA,NYJ,10-17-2011-MIA,,,,,,,,
NYJ,Delay of Game,10/17/2011,MIA,M.Sanchez,QB,6.0,2011.0,NYJ-2011-32,MIA,NYJ,10-17-2011-MIA,,,,,,,,
NYJ,Offensive Holding,10/17/2011,MIA,M.Cole,DB,6.0,2011.0,NYJ-2011-33,MIA,NYJ,10-17-2011-MIA,,,,,,,,
NYJ,Offensive Holding,10/17/2011,MIA,J.Conner,RB,6.0,2011.0,NYJ-2011-34,MIA,NYJ,10-17-2011-MIA,,,,,,,,
NYJ,Offensive Holding,10/17/2011,MIA,M.Mulligan,TE,6.0,2011.0,NYJ-2011-35,MIA,NYJ,10-17-2011-MIA,,,,,,,,
NYJ,False Start,10/23/2011,SD,B.Moore,G,7.0,2011.0,NYJ-2011-36,SD,NYJ,10-23-2011-SD,,,,,,,,
NYJ,Offensive Holding,10/23/2011,SD,N.Mangold,C,7.0,2011.0,NYJ-2011-37,SD,NYJ,10-23-2011-SD,,,,,,,,
NYJ,Defensive Holding,10/23/2011,SD,A.Cromartie,DB,7.0,2011.0,NYJ-2011-38,SD,NYJ,10-23-2011-SD,,,,,,,,
NYJ,Illegal Block Above the Waist,10/23/2011,SD,D.Strickland,DB,7.0,2011.0,NYJ-2011-39,SD,NYJ,10-23-2011-SD,,,,,,,,
NYJ,Offensive Holding,10/23/2011,SD,E.Lankster,DB,7.0,2011.0,NYJ-2011-40,SD,NYJ,10-23-2011-SD,,,,,,,,
NYJ,Ineligible Downfield Pass,10/23/2011,SD,N.Mangold,C,7.0,2011.0,NYJ-2011-41,SD,NYJ,10-23-2011-SD,,,,,,,,
NYJ,Offensive Holding,10/23/2011,SD,N.Mangold,C,7.0,2011.0,NYJ-2011-42,SD,NYJ,10-23-2011-SD,,,,,,,,
NYJ,Offensive Pass Interference,11/06/2011,BUF,S.Holmes,WR,9.0,2011.0,NYJ-2011-43,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,False Start,11/06/2011,BUF,M.Mulligan,TE,9.0,2011.0,NYJ-2011-44,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,Offensive Holding,11/06/2011,BUF,M.Mulligan,TE,9.0,2011.0,NYJ-2011-45,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,Encroachment,11/06/2011,BUF,M.Dixon,DE,9.0,2011.0,NYJ-2011-46,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,False Start,11/06/2011,BUF,W.Hunter,T,9.0,2011.0,NYJ-2011-47,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,Defensive Holding,11/06/2011,BUF,D.Revis,DB,9.0,2011.0,NYJ-2011-48,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,Defensive Holding,11/06/2011,BUF,A.Cromartie,DB,9.0,2011.0,NYJ-2011-49,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,Offensive Holding,11/06/2011,BUF,M.Sanchez,QB,9.0,2011.0,NYJ-2011-50,BUF,NYJ,11-06-2011-BUF,2011-11-06,273.0,6.0,84.0,Hochuli,Referee,9.0,60.0
NYJ,Offensive Pass Interference,11/13/2011,NE,P.Burress,WR,10.0,2011.0,NYJ-2011-51,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Intentional Grounding,11/13/2011,NE,M.Sanchez,QB,10.0,2011.0,NYJ-2011-52,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Illegal Block Above the Waist,11/13/2011,NE,K.Wilson,DB,10.0,2011.0,NYJ-2011-53,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Defensive Holding,11/13/2011,NE,D.Revis,DB,10.0,2011.0,NYJ-2011-54,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Face Mask (15 Yards),11/13/2011,NE,E.Smith,FS,10.0,2011.0,NYJ-2011-55,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Defensive Offside,11/13/2011,NE,M.Wilkerson,DE,10.0,2011.0,NYJ-2011-56,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Illegal Contact,11/13/2011,NE,J.Leonhard,FS,10.0,2011.0,NYJ-2011-57,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Illegal Use of Hands,11/13/2011,NE,W.Hunter,T,10.0,2011.0,NYJ-2011-58,NE,NYJ,11-13-2011-NE,,,,,,,,
NYJ,Offensive Pass Interference,11/17/2011,DEN,P.Burress,WR,11.0,2011.0,NYJ-2011-59,DEN,NYJ,11-17-2011-DEN,2011-11-17,245.0,6.0,51.0,Leavy,Referee,2.0,15.0
NYJ,False Start,11/17/2011,DEN,W.Hunter,T,11.0,2011.0,NYJ-2011-60,DEN,NYJ,11-17-2011-DEN,2011-11-17,245.0,6.0,51.0,Leavy,Referee,2.0,15.0
NYJ,Offensive Holding,11/27/2011,BUF,N.Bellore,LB,12.0,2011.0,NYJ-2011-61,BUF,NYJ,11-27-2011-BUF,,,,,,,,
NYJ,Face Mask (15 Yards),11/27/2011,BUF,B.Pool,SS,12.0,2011.0,NYJ-2011-62,BUF,NYJ,11-27-2011-BUF,,,,,,,,
NYJ,Personal Foul,11/27/2011,BUF,A.Maybin,LB,12.0,2011.0,NYJ-2011-63,BUF,NYJ,11-27-2011-BUF,,,,,,,,
NYJ,Illegal Block Above the Waist,11/27/2011,BUF,M.Cole,DB,12.0,2011.0,NYJ-2011-64,BUF,NYJ,11-27-2011-BUF,,,,,,,,
NYJ,Defensive Holding,11/27/2011,BUF,K.Wilson,DB,12.0,2011.0,NYJ-2011-65,BUF,NYJ,11-27-2011-BUF,,,,,,,,
NYJ,Defensive Offside,11/27/2011,BUF,A.Maybin,LB,12.0,2011.0,NYJ-2011-66,BUF,NYJ,11-27-2011-BUF,,,,,,,,
NYJ,Illegal Contact,12/04/2011,WAS,D.Strickland,DB,13.0,2011.0,NYJ-2011-67,WAS,NYJ,12-04-2011-WAS,2011-12-04,248.0,6.0,50.0,Parry,Referee,6.0,40.0
NYJ,Running Into the Kicker,12/04/2011,WAS,G.McIntyre,OLB,13.0,2011.0,NYJ-2011-68,WAS,NYJ,12-04-2011-WAS,2011-12-04,248.0,6.0,50.0,Parry,Referee,6.0,40.0
NYJ,False Start,12/04/2011,WAS,M.Mulligan,TE,13.0,2011.0,NYJ-2011-69,WAS,NYJ,12-04-2011-WAS,2011-12-04,248.0,6.0,50.0,Parry,Referee,6.0,40.0
NYJ,Delay of Game,12/04/2011,WAS,M.Sanchez,QB,13.0,2011.0,NYJ-2011-70,WAS,NYJ,12-04-2011-WAS,2011-12-04,248.0,6.0,50.0,Parry,Referee,6.0,40.0
NYJ,Illegal Formation,12/04/2011,WAS,P.Turner,WR,13.0,2011.0,NYJ-2011-71,WAS,NYJ,12-04-2011-WAS,2011-12-04,248.0,6.0,50.0,Parry,Referee,6.0,40.0
