HScore,HVScoreDiff,NDate,Season,VScore,Winner,VTeam,day,eid,gamekey,HTeam,month,gametype,time,wday,week,year
35,14,12/25/2011,2011,21,GB,CHI,25,2011122500,55402,GB,12,REG,8:20,Sun,16,2011
45,29,12/26/2011,2011,16,NO,ATL,26,2011122600,55403,NO,12,REG,8:30,Mon,16,2011
19,2,1/1/2011,2011,17,MIA,NYJ,1,2012010100,55410,MIA,1,REG,1:00,Sun,17,2011
49,28,1/1/2011,2011,21,NE,BUF,1,2012010101,55412,NE,1,REG,1:00,Sun,17,2011
16,-8,1/1/2011,2011,24,BAL,BAL,1,2012010102,55405,CIN,1,REG,4:15,Sun,17,2011
9,-4,1/1/2011,2011,13,PIT,PIT,1,2012010103,55406,CLE,1,REG,4:15,Sun,17,2011
22,-1,1/1/2011,2011,23,TEN,TEN,1,2012010104,55408,HOU,1,REG,1:00,Sun,17,2011
19,6,1/1/2011,2011,13,JAC,IND,1,2012010105,55409,JAC,1,REG,1:00,Sun,17,2011
31,17,1/1/2011,2011,14,NYG,DAL,1,2012010106,55414,NYG,1,REG,8:20,Sun,17,2011
34,24,1/1/2011,2011,10,PHI,WAS,1,2012010107,55415,PHI,1,REG,1:00,Sun,17,2011
45,4,1/1/2011,2011,41,GB,DET,1,2012010108,55407,GB,1,REG,1:00,Sun,17,2011
13,-4,1/1/2011,2011,17,CHI,CHI,1,2012010109,55411,MIN,1,REG,1:00,Sun,17,2011
45,21,1/1/2011,2011,24,ATL,TB,1,2012010110,55404,ATL,1,REG,4:15,Sun,17,2011
45,28,1/1/2011,2011,17,NO,CAR,1,2012010111,55413,NO,1,REG,1:00,Sun,17,2011
27,-7,1/1/2011,2011,34,SF,SF,1,2012010112,55416,STL,1,REG,1:00,Sun,17,2011
3,-4,1/1/2011,2011,7,KC,KC,1,2012010113,55418,DEN,1,REG,4:15,Sun,17,2011
26,-12,1/1/2011,2011,38,SD,SD,1,2012010114,55419,OAK,1,REG,4:15,Sun,17,2011
23,3,1/1/2011,2011,20,ARI,SEA,1,2012010115,55417,ARI,1,REG,4:15,Sun,17,2011
17,-7,9/5/2012,2012,24,DAL,DAL,5,2012090500,55504,NYG,9,REG,8:30,Wed,1,2012
41,20,9/9/2012,2012,21,CHI,IND,9,2012090900,55505,CHI,9,REG,1:00,Sun,1,2012
26,3,9/9/2012,2012,23,MIN,JAC,9,2012090901,55510,MIN,9,REG,1:00,Sun,1,2012
48,20,9/9/2012,2012,28,NYJ,BUF,9,2012090902,55512,NYJ,9,REG,1:00,Sun,1,2012
30,20,9/9/2012,2012,10,HOU,MIA,9,2012090903,55508,HOU,9,REG,1:00,Sun,1,2012
13,-21,9/9/2012,2012,34,NE,NE,9,2012090904,55513,TEN,9,REG,1:00,Sun,1,2012
27,4,9/9/2012,2012,23,DET,STL,9,2012090905,55507,DET,9,REG,1:00,Sun,1,2012
32,-8,9/9/2012,2012,40,WAS,WAS,9,2012090906,55511,NO,9,REG,1:00,Sun,1,2012
16,-1,9/9/2012,2012,17,PHI,PHI,9,2012090907,55506,CLE,9,REG,1:00,Sun,1,2012
24,-16,9/9/2012,2012,40,ATL,ATL,9,2012090908,55509,KC,9,REG,1:00,Sun,1,2012
22,-8,9/9/2012,2012,30,SF,SF,9,2012090909,55515,GB,9,REG,4:25,Sun,1,2012
20,4,9/9/2012,2012,16,ARI,SEA,9,2012090910,55514,ARI,9,REG,4:25,Sun,1,2012
16,6,9/9/2012,2012,10,TB,CAR,9,2012090911,55516,TB,9,REG,4:25,Sun,1,2012
31,12,9/9/2012,2012,19,DEN,PIT,9,2012090912,55517,DEN,9,REG,8:20,Sun,1,2012
44,31,9/10/2012,2012,13,BAL,CIN,10,2012091000,55518,BAL,9,REG,7:00,Mon,1,2012
14,-8,9/10/2012,2012,22,SD,SD,10,2012091001,55519,OAK,9,REG,10:15,Mon,1,2012
23,13,9/13/2012,2012,10,GB,CHI,13,2012091300,55520,GB,9,REG,8:20,Thu,2,2012
41,7,9/16/2012,2012,34,NYG,TB,16,2012091600,55527,NYG,9,REG,1:00,Sun,2,2012
35,8,9/16/2012,2012,27,CAR,NO,16,2012091601,55522,CAR,9,REG,1:00,Sun,2,2012
18,-2,9/16/2012,2012,20,ARI,ARI,16,2012091602,55526,NE,9,REG,1:00,Sun,2,2012
23,3,9/16/2012,2012,20,IND,MIN,16,2012091603,55524,IND,9,REG,1:00,Sun,2,2012
24,1,9/16/2012,2012,23,PHI,BAL,16,2012091604,55528,PHI,9,REG,1:00,Sun,2,2012
35,18,9/16/2012,2012,17,BUF,KC,16,2012091605,55521,BUF,9,REG,1:00,Sun,2,2012
34,7,9/16/2012,2012,27,CIN,CLE,16,2012091606,55523,CIN,9,REG,1:00,Sun,2,2012
7,-20,9/16/2012,2012,27,HOU,HOU,16,2012091607,55525,JAC,9,REG,1:00,Sun,2,2012
27,20,9/16/2012,2012,7,SEA,DAL,16,2012091608,55530,SEA,9,REG,4:05,Sun,2,2012
31,3,9/16/2012,2012,28,STL,WAS,16,2012091609,55529,STL,9,REG,4:05,Sun,2,2012
27,17,9/16/2012,2012,10,PIT,NYJ,16,2012091610,55532,PIT,9,REG,4:25,Sun,2,2012
38,28,9/16/2012,2012,10,SD,TEN,16,2012091611,55533,SD,9,REG,4:25,Sun,2,2012
35,22,9/16/2012,2012,13,MIA,OAK,16,2012091612,55531,MIA,9,REG,1:00,Sun,2,2012
27,8,9/16/2012,2012,19,SF,DET,16,2012091613,55534,SF,9,REG,8:20,Sun,2,2012
27,6,9/17/2012,2012,21,ATL,DEN,17,2012091700,55535,ATL,9,REG,8:30,Mon,2,2012
7,-29,9/20/2012,2012,36,NYG,NYG,20,2012092000,55536,CAR,9,REG,8:20,Thu,3,2012
16,6,9/23/2012,2012,10,DAL,TB,23,2012092300,55539,DAL,9,REG,1:00,Sun,3,2012
23,17,9/23/2012,2012,6,CHI,STL,23,2012092301,55537,CHI,9,REG,1:00,Sun,3,2012
24,11,9/23/2012,2012,13,MIN,SF,23,2012092302,55542,MIN,9,REG,1:00,Sun,3,2012
44,3,9/23/2012,2012,41,TEN,DET,23,2012092303,55544,TEN,9,REG,1:00,Sun,3,2012
31,-7,9/23/2012,2012,38,CIN,CIN,23,2012092304,55545,WAS,9,REG,1:00,Sun,3,2012
24,-3,9/23/2012,2012,27,KC,KC,23,2012092305,55543,NO,9,REG,1:00,Sun,3,2012
20,-3,9/23/2012,2012,23,NYJ,NYJ,23,2012092306,55541,MIA,9,REG,1:00,Sun,3,2012
14,-10,9/23/2012,2012,24,BUF,BUF,23,2012092307,55538,CLE,9,REG,1:00,Sun,3,2012
17,-5,9/23/2012,2012,22,JAC,JAC,23,2012092308,55540,IND,9,REG,1:00,Sun,3,2012
27,21,9/23/2012,2012,6,ARI,PHI,23,2012092309,55546,ARI,9,REG,4:05,Sun,3,2012
3,-24,9/23/2012,2012,27,ATL,ATL,23,2012092310,55547,SD,9,REG,4:05,Sun,3,2012
25,-6,9/23/2012,2012,31,HOU,HOU,23,2012092311,55548,DEN,9,REG,4:25,Sun,3,2012
34,3,9/23/2012,2012,31,OAK,PIT,23,2012092312,55549,OAK,9,REG,4:25,Sun,3,2012
31,1,9/23/2012,2012,30,BAL,NE,23,2012092313,55550,BAL,9,REG,8:20,Sun,3,2012
14,2,9/24/2012,2012,12,SEA,GB,24,2012092400,55551,SEA,9,REG,8:30,Mon,3,2012
23,7,9/27/2012,2012,16,BAL,CLE,27,2012092700,55552,BAL,9,REG,8:20,Thu,4,2012
28,-24,9/30/2012,2012,52,NE,NE,30,2012093000,55554,BUF,9,REG,1:00,Sun,4,2012
38,24,9/30/2012,2012,14,HOU,TEN,30,2012093001,55556,HOU,9,REG,1:00,Sun,4,2012
20,-17,9/30/2012,2012,37,SD,SD,30,2012093002,55558,KC,9,REG,1:00,Sun,4,2012
13,-7,9/30/2012,2012,20,MIN,MIN,30,2012093003,55555,DET,9,REG,1:00,Sun,4,2012
30,2,9/30/2012,2012,28,ATL,CAR,30,2012093004,55553,ATL,9,REG,1:00,Sun,4,2012
19,6,9/30/2012,2012,13,STL,SEA,30,2012093005,55560,STL,9,REG,1:00,Sun,4,2012
0,-34,9/30/2012,2012,34,SF,SF,30,2012093006,55559,NYJ,9,REG,1:00,Sun,4,2012
24,3,9/30/2012,2012,21,ARI,MIA,30,2012093007,55562,ARI,9,REG,4:05,Sun,4,2012
37,31,9/30/2012,2012,6,DEN,OAK,30,2012093008,55563,DEN,9,REG,4:05,Sun,4,2012
10,-17,9/30/2012,2012,27,CIN,CIN,30,2012093009,55557,JAC,9,REG,4:05,Sun,4,2012
28,1,9/30/2012,2012,27,GB,NO,30,2012093010,55564,GB,9,REG,4:25,Sun,4,2012
22,-2,9/30/2012,2012,24,WAS,WAS,30,2012093011,55561,TB,9,REG,4:25,Sun,4,2012
19,2,9/30/2012,2012,17,PHI,NYG,30,2012093012,55565,PHI,9,REG,8:20,Sun,4,2012
18,-16,10/1/2012,2012,34,CHI,CHI,1,2012100100,55566,DAL,10,REG,8:30,Mon,4,2012
17,14,10/4/2012,2012,3,STL,ARI,4,2012100400,55567,STL,10,REG,8:20,Thu,5,2012
17,-7,10/7/2012,2012,24,ATL,ATL,7,2012100700,55574,WAS,10,REG,1:00,Sun,5,2012
16,2,10/7/2012,2012,14,PIT,PHI,7,2012100701,55573,PIT,10,REG,1:00,Sun,5,2012
30,3,10/7/2012,2012,27,IND,GB,7,2012100702,55569,IND,10,REG,1:00,Sun,5,2012
41,14,10/7/2012,2012,27,NYG,CLE,7,2012100703,55572,NYG,10,REG,1:00,Sun,5,2012
30,23,10/7/2012,2012,7,MIN,TEN,7,2012100704,55571,MIN,10,REG,4:25,Sun,5,2012
13,-4,10/7/2012,2012,17,MIA,MIA,7,2012100705,55568,CIN,10,REG,1:00,Sun,5,2012
6,-3,10/7/2012,2012,9,BAL,BAL,7,2012100706,55570,KC,10,REG,1:00,Sun,5,2012
12,-4,10/7/2012,2012,16,SEA,SEA,7,2012100707,55575,CAR,10,REG,4:05,Sun,5,2012
3,-38,10/7/2012,2012,41,CHI,CHI,7,2012100708,55576,JAC,10,REG,4:05,Sun,5,2012
31,10,10/7/2012,2012,21,NE,DEN,7,2012100709,55577,NE,10,REG,4:25,Sun,5,2012
45,42,10/7/2012,2012,3,SF,BUF,7,2012100710,55578,SF,10,REG,4:25,Sun,5,2012
31,7,10/7/2012,2012,24,NO,SD,7,2012100711,55579,NO,10,REG,8:20,Sun,5,2012
17,-6,10/8/2012,2012,23,HOU,HOU,8,2012100800,55580,NYJ,10,REG,8:30,Mon,5,2012
26,3,10/11/2012,2012,23,TEN,PIT,11,2012101100,55581,TEN,10,REG,8:20,Thu,6,2012
23,3,10/14/2012,2012,20,ATL,OAK,14,2012101400,55582,ATL,10,REG,1:00,Sun,6,2012
38,28,10/14/2012,2012,10,TB,KC,14,2012101401,55588,TB,10,REG,1:00,Sun,6,2012
35,26,10/14/2012,2012,9,NYJ,IND,14,2012101402,55586,NYJ,10,REG,1:00,Sun,6,2012
34,10,10/14/2012,2012,24,CLE,CIN,14,2012101403,55584,CLE,10,REG,1:00,Sun,6,2012
23,-3,10/14/2012,2012,26,DET,DET,14,2012101404,55587,PHI,10,REG,1:00,Sun,6,2012
17,3,10/14/2012,2012,14,MIA,STL,14,2012101405,55585,MIA,10,REG,1:00,Sun,6,2012
31,2,10/14/2012,2012,29,BAL,DAL,14,2012101406,55583,BAL,10,REG,1:00,Sun,6,2012
16,-3,10/14/2012,2012,19,BUF,BUF,14,2012101407,55589,ARI,10,REG,4:05,Sun,6,2012
24,1,10/14/2012,2012,23,SEA,NE,14,2012101408,55590,SEA,10,REG,4:05,Sun,6,2012
3,-23,10/14/2012,2012,26,NYG,NYG,14,2012101409,55591,SF,10,REG,4:25,Sun,6,2012
38,12,10/14/2012,2012,26,WAS,MIN,14,2012101410,55592,WAS,10,REG,4:25,Sun,6,2012
24,-18,10/14/2012,2012,42,GB,GB,14,2012101411,55593,HOU,10,REG,8:20,Sun,6,2012
24,-11,10/15/2012,2012,35,DEN,DEN,15,2012101500,55594,SD,10,REG,8:30,Mon,6,2012
13,7,10/18/2012,2012,6,SF,SEA,18,2012101800,55595,SF,10,REG,8:20,Thu,7,2012
27,4,10/21/2012,2012,23,NYG,WAS,21,2012102100,55601,NYG,10,REG,1:00,Sun,7,2012
21,7,10/21/2012,2012,14,MIN,ARI,21,2012102101,55600,MIN,10,REG,1:00,Sun,7,2012
14,-5,10/21/2012,2012,19,DAL,DAL,21,2012102102,55597,CAR,10,REG,1:00,Sun,7,2012
28,-7,10/21/2012,2012,35,NO,NO,21,2012102103,55603,TB,10,REG,1:00,Sun,7,2012
20,-10,10/21/2012,2012,30,GB,GB,21,2012102104,55602,STL,10,REG,1:00,Sun,7,2012
43,30,10/21/2012,2012,13,HOU,BAL,21,2012102105,55598,HOU,10,REG,1:00,Sun,7,2012
17,4,10/21/2012,2012,13,IND,CLE,21,2012102106,55599,IND,10,REG,1:00,Sun,7,2012
34,-1,10/21/2012,2012,35,TEN,TEN,21,2012102107,55596,BUF,10,REG,1:00,Sun,7,2012
29,3,10/21/2012,2012,26,NE,NYJ,21,2012102108,55604,NE,10,REG,4:25,Sun,7,2012
26,3,10/21/2012,2012,23,OAK,JAC,21,2012102109,55605,OAK,10,REG,4:25,Sun,7,2012
17,-7,10/21/2012,2012,24,PIT,PIT,21,2012102110,55606,CIN,10,REG,8:20,Sun,7,2012
13,6,10/22/2012,2012,7,CHI,DET,22,2012102200,55607,CHI,10,REG,8:30,Mon,7,2012
17,-19,10/25/2012,2012,36,TB,TB,25,2012102500,55608,MIN,10,REG,8:20,Thu,8,2012
24,9,10/28/2012,2012,15,GB,JAC,28,2012102800,55612,GB,10,REG,1:00,Sun,8,2012
9,-21,10/28/2012,2012,30,MIA,MIA,28,2012102801,55613,NYJ,10,REG,1:00,Sun,8,2012
7,1,10/28/2012,2012,6,CLE,SD,28,2012102802,55610,CLE,10,REG,1:00,Sun,8,2012
13,-6,10/28/2012,2012,19,IND,IND,28,2012102803,55617,TEN,10,REG,1:00,Sun,8,2012
7,-38,10/28/2012,2012,45,NE,NE,28,2012102804,55616,STL,10,REG,1:00,Sun,8,2012
17,-13,10/28/2012,2012,30,ATL,ATL,28,2012102805,55614,PHI,10,REG,1:00,Sun,8,2012
23,1,10/28/2012,2012,22,CHI,CAR,28,2012102806,55609,CHI,10,REG,1:00,Sun,8,2012
28,4,10/28/2012,2012,24,DET,SEA,28,2012102807,55611,DET,10,REG,1:00,Sun,8,2012
27,15,10/28/2012,2012,12,PIT,WAS,28,2012102808,55615,PIT,10,REG,1:00,Sun,8,2012
16,-10,10/28/2012,2012,26,OAK,OAK,28,2012102809,55618,KC,10,REG,4:05,Sun,8,2012
24,-5,10/28/2012,2012,29,NYG,NYG,28,2012102810,55619,DAL,10,REG,4:25,Sun,8,2012
34,20,10/28/2012,2012,14,DEN,NO,28,2012102811,55620,DEN,10,REG,8:20,Sun,8,2012
3,-21,10/29/2012,2012,24,SF,SF,29,2012102900,55621,ARI,10,REG,8:30,Mon,8,2012
31,18,11/1/2012,2012,13,SD,KC,1,2012110100,55622,SD,11,REG,8:20,Thu,9,2012
13,-8,11/4/2012,2012,21,CAR,CAR,4,2012110400,55630,WAS,11,REG,1:00,Sun,9,2012
31,14,11/4/2012,2012,17,GB,ARI,4,2012110401,55625,GB,11,REG,1:00,Sun,9,2012
14,-17,11/4/2012,2012,31,DET,DET,4,2012110402,55628,JAC,11,REG,1:00,Sun,9,2012
20,-31,11/4/2012,2012,51,CHI,CHI,4,2012110403,55629,TEN,11,REG,1:00,Sun,9,2012
23,-8,11/4/2012,2012,31,DEN,DEN,4,2012110404,55623,CIN,11,REG,1:00,Sun,9,2012
15,-10,11/4/2012,2012,25,BAL,BAL,4,2012110405,55624,CLE,11,REG,1:00,Sun,9,2012
21,12,11/4/2012,2012,9,HOU,BUF,4,2012110406,55626,HOU,11,REG,1:00,Sun,9,2012
23,3,11/4/2012,2012,20,IND,MIA,4,2012110407,55627,IND,11,REG,1:00,Sun,9,2012
30,10,11/4/2012,2012,20,SEA,MIN,4,2012110408,55632,SEA,11,REG,4:05,Sun,9,2012
32,-10,11/4/2012,2012,42,TB,TB,4,2012110409,55631,OAK,11,REG,4:05,Sun,9,2012
20,-4,11/4/2012,2012,24,PIT,PIT,4,2012110410,55633,NYG,11,REG,4:25,Sun,9,2012
19,6,11/4/2012,2012,13,ATL,DAL,4,2012110411,55634,ATL,11,REG,8:20,Sun,9,2012
28,15,11/5/2012,2012,13,NO,PHI,5,2012110500,55635,NO,11,REG,8:30,Mon,9,2012
10,-17,11/8/2012,2012,27,IND,IND,8,2012110800,55636,JAC,11,REG,8:20,Thu,10,2012
14,-22,11/11/2012,2012,36,DEN,DEN,11,2012111100,55638,CAR,11,REG,1:00,Sun,10,2012
34,10,11/11/2012,2012,24,TB,SD,11,2012111101,55644,TB,11,REG,1:00,Sun,10,2012
3,-34,11/11/2012,2012,37,TEN,TEN,11,2012111102,55640,MIA,11,REG,1:00,Sun,10,2012
37,6,11/11/2012,2012,31,NE,BUF,11,2012111103,55642,NE,11,REG,1:00,Sun,10,2012
55,35,11/11/2012,2012,20,BAL,OAK,11,2012111104,55637,BAL,11,REG,1:00,Sun,10,2012
31,18,11/11/2012,2012,13,CIN,NYG,11,2012111105,55639,CIN,11,REG,1:00,Sun,10,2012
31,4,11/11/2012,2012,27,NO,ATL,11,2012111106,55643,NO,11,REG,1:00,Sun,10,2012
34,10,11/11/2012,2012,24,MIN,DET,11,2012111107,55641,MIN,11,REG,1:00,Sun,10,2012
28,21,11/11/2012,2012,7,SEA,NYJ,11,2012111108,55645,SEA,11,REG,4:05,Sun,10,2012
23,-15,11/11/2012,2012,38,DAL,DAL,11,2012111109,55646,PHI,11,REG,4:25,Sun,10,2012
24,0,11/11/2012,2012,24,SF/STL,STL,11,2012111110,55647,SF,11,REG,4:25,Sun,10,2012
6,-7,11/11/2012,2012,13,HOU,HOU,11,2012111111,55648,CHI,11,REG,8:20,Sun,10,2012
16,3,11/12/2012,2012,13,PIT,KC,12,2012111200,55649,PIT,11,REG,8:30,Mon,10,2012
19,5,11/15/2012,2012,14,BUF,MIA,15,2012111500,55650,BUF,11,REG,8:20,Thu,11,2012
31,25,11/18/2012,2012,6,WAS,PHI,18,2012111800,55659,WAS,11,REG,1:00,Sun,11,2012
20,-4,11/18/2012,2012,24,GB,GB,18,2012111801,55654,DET,11,REG,1:00,Sun,11,2012
23,4,11/18/2012,2012,19,ATL,ARI,18,2012111802,55651,ATL,11,REG,1:00,Sun,11,2012
21,-6,11/18/2012,2012,27,TB,TB,18,2012111803,55652,CAR,11,REG,1:00,Sun,11,2012
23,3,11/18/2012,2012,20,DAL,CLE,18,2012111804,55653,DAL,11,REG,1:00,Sun,11,2012
13,-14,11/18/2012,2012,27,NYJ,NYJ,18,2012111805,55658,STL,11,REG,1:00,Sun,11,2012
59,35,11/18/2012,2012,24,NE,IND,18,2012111806,55657,NE,11,REG,4:25,Sun,11,2012
43,6,11/18/2012,2012,37,HOU,JAC,18,2012111807,55655,HOU,11,REG,1:00,Sun,11,2012
6,-22,11/18/2012,2012,28,CIN,CIN,18,2012111808,55656,KC,11,REG,1:00,Sun,11,2012
17,-21,11/18/2012,2012,38,NO,NO,18,2012111809,55660,OAK,11,REG,4:05,Sun,11,2012
30,7,11/18/2012,2012,23,DEN,SD,18,2012111810,55661,DEN,11,REG,4:25,Sun,11,2012
10,-3,11/18/2012,2012,13,BAL,BAL,18,2012111811,55662,PIT,11,REG,8:20,Sun,11,2012
32,25,11/19/2012,2012,7,SF,CHI,19,2012111900,55663,SF,11,REG,8:30,Mon,11,2012
31,-3,11/22/2012,2012,34,HOU,HOU,22,2012112200,55664,DET,11,REG,12:30,Thu,12,2012
31,-7,11/22/2012,2012,38,WAS,WAS,22,2012112201,55665,DAL,11,REG,4:25,Thu,12,2012
19,-30,11/22/2012,2012,49,NE,NE,22,2012112202,55666,NYJ,11,REG,8:20,Thu,12,2012
34,24,11/25/2012,2012,10,CIN,OAK,25,2012112500,55668,CIN,11,REG,1:00,Sun,12,2012
20,6,11/25/2012,2012,14,CLE,PIT,25,2012112501,55669,CLE,11,REG,1:00,Sun,12,2012
20,7,11/25/2012,2012,13,IND,BUF,25,2012112502,55670,IND,11,REG,1:00,Sun,12,2012
24,5,11/25/2012,2012,19,JAC,TEN,25,2012112503,55671,JAC,11,REG,1:00,Sun,12,2012
9,-8,11/25/2012,2012,17,DEN,DEN,25,2012112504,55672,KC,11,REG,1:00,Sun,12,2012
28,18,11/25/2012,2012,10,CHI,MIN,25,2012112505,55667,CHI,11,REG,1:00,Sun,12,2012
23,-1,11/25/2012,2012,24,ATL,ATL,25,2012112506,55674,TB,11,REG,1:00,Sun,12,2012
24,3,11/25/2012,2012,21,MIA,SEA,25,2012112507,55673,MIA,11,REG,1:00,Sun,12,2012
13,-3,11/25/2012,2012,16,BAL,BAL,25,2012112508,55675,SD,11,REG,4:05,Sun,12,2012
21,-10,11/25/2012,2012,31,SF,SF,25,2012112509,55677,NO,11,REG,4:25,Sun,12,2012
17,-14,11/25/2012,2012,31,STL,STL,25,2012112510,55676,ARI,11,REG,4:25,Sun,12,2012
38,28,11/25/2012,2012,10,NYG,GB,25,2012112511,55678,NYG,11,REG,8:20,Sun,12,2012
22,-8,11/26/2012,2012,30,CAR,CAR,26,2012112600,55679,PHI,11,REG,8:30,Mon,12,2012
23,10,11/29/2012,2012,13,ATL,NO,29,2012112900,55680,ATL,11,REG,8:20,Thu,13,2012
17,-6,12/2/2012,2012,23,SEA,SEA,2,2012120200,55682,CHI,12,REG,1:00,Sun,13,2012
23,9,12/2/2012,2012,14,GB,MIN,2,2012120201,55684,GB,12,REG,1:00,Sun,13,2012
16,3,12/2/2012,2012,13,STL,SF,2,2012120202,55688,STL,12,REG,1:00,Sun,13,2012
7,1,12/2/2012,2012,6,NYJ,ARI,2,2012120203,55687,NYJ,12,REG,1:00,Sun,13,2012
27,6,12/2/2012,2012,21,KC,CAR,2,2012120204,55685,KC,12,REG,1:00,Sun,13,2012
33,-2,12/2/2012,2012,35,IND,IND,2,2012120205,55683,DET,12,REG,1:00,Sun,13,2012
34,16,12/2/2012,2012,18,BUF,JAC,2,2012120206,55681,BUF,12,REG,1:00,Sun,13,2012
16,-7,12/2/2012,2012,23,NE,NE,2,2012120207,55686,MIA,12,REG,1:00,Sun,13,2012
10,-14,12/2/2012,2012,24,HOU,HOU,2,2012120208,55689,TEN,12,REG,1:00,Sun,13,2012
31,8,12/2/2012,2012,23,DEN,TB,2,2012120209,55690,DEN,12,REG,4:05,Sun,13,2012
20,-3,12/2/2012,2012,23,PIT,PIT,2,2012120210,55691,BAL,12,REG,4:25,Sun,13,2012
17,-3,12/2/2012,2012,20,CLE,CLE,2,2012120211,55692,OAK,12,REG,4:25,Sun,13,2012
13,-7,12/2/2012,2012,20,CIN,CIN,2,2012120212,55693,SD,12,REG,4:25,Sun,13,2012
38,5,12/2/2012,2012,33,DAL,PHI,2,2012120213,55694,DAL,12,REG,8:20,Sun,13,2012
17,1,12/3/2012,2012,16,WAS,NYG,3,2012120300,55695,WAS,12,REG,8:30,Mon,13,2012
13,-13,12/6/2012,2012,26,DEN,DEN,6,2012120600,55696,OAK,12,REG,8:20,Thu,14,2012
31,3,12/9/2012,2012,28,WAS,BAL,9,2012120900,55706,WAS,12,REG,1:00,Sun,14,2012
30,23,12/9/2012,2012,7,CLE,KC,9,2012120901,55700,CLE,12,REG,1:00,Sun,14,2012
24,-10,12/9/2012,2012,34,SD,SD,9,2012120902,55704,PIT,12,REG,1:00,Sun,14,2012
27,4,12/9/2012,2012,23,IND,TEN,9,2012120903,55701,IND,12,REG,1:00,Sun,14,2012
10,-7,12/9/2012,2012,17,NYJ,NYJ,9,2012120904,55702,JAC,12,REG,1:00,Sun,14,2012
21,7,12/9/2012,2012,14,MIN,CHI,9,2012120905,55703,MIN,12,REG,1:00,Sun,14,2012
30,10,12/9/2012,2012,20,CAR,ATL,9,2012120906,55698,CAR,12,REG,1:00,Sun,14,2012
21,-2,12/9/2012,2012,23,PHI,PHI,9,2012120907,55705,TB,12,REG,1:00,Sun,14,2012
12,-3,12/9/2012,2012,15,STL,STL,9,2012120908,55697,BUF,12,REG,1:00,Sun,14,2012
19,-1,12/9/2012,2012,20,DAL,DAL,9,2012120909,55699,CIN,12,REG,1:00,Sun,14,2012
27,14,12/9/2012,2012,13,SF,MIA,9,2012120910,55707,SF,12,REG,4:05,Sun,14,2012
52,25,12/9/2012,2012,27,NYG,NO,9,2012120911,55708,NYG,12,REG,4:25,Sun,14,2012
58,58,12/9/2012,2012,0,SEA,ARI,9,2012120912,55709,SEA,12,REG,4:25,Sun,14,2012
27,7,12/9/2012,2012,20,GB,DET,9,2012120913,55710,GB,12,REG,8:20,Sun,14,2012
42,28,12/10/2012,2012,14,NE,HOU,10,2012121000,55711,NE,12,REG,8:30,Mon,14,2012
13,-21,12/13/2012,2012,34,CIN,CIN,13,2012121300,55712,PHI,12,REG,8:20,Thu,15,2012
13,-8,12/16/2012,2012,21,GB,GB,16,2012121600,55715,CHI,12,REG,1:00,Sun,15,2012
34,34,12/16/2012,2012,0,ATL,NYG,16,2012121601,55713,ATL,12,REG,1:00,Sun,15,2012
41,41,12/16/2012,2012,0,NO,TB,16,2012121602,55719,NO,12,REG,1:00,Sun,15,2012
22,-14,12/16/2012,2012,36,MIN,MIN,16,2012121603,55720,STL,12,REG,1:00,Sun,15,2012
21,-17,12/16/2012,2012,38,WAS,WAS,16,2012121604,55716,CLE,12,REG,1:00,Sun,15,2012
24,21,12/16/2012,2012,3,MIA,JAC,16,2012121605,55718,MIA,12,REG,1:00,Sun,15,2012
17,-17,12/16/2012,2012,34,DEN,DEN,16,2012121606,55714,BAL,12,REG,1:00,Sun,15,2012
29,12,12/16/2012,2012,17,HOU,IND,16,2012121607,55717,HOU,12,REG,1:00,Sun,15,2012
38,28,12/16/2012,2012,10,ARI,DET,16,2012121608,55721,ARI,12,REG,4:05,Sun,15,2012
7,-24,12/16/2012,2012,31,CAR,CAR,16,2012121609,55723,SD,12,REG,4:05,Sun,15,2012
17,-33,12/16/2012,2012,50,SEA,SEA,16,2012121610,55722,BUF,12,REG,4:05,Sun,15,2012
27,3,12/16/2012,2012,24,DAL,PIT,16,2012121611,55724,DAL,12,REG,4:25,Sun,15,2012
15,15,12/16/2012,2012,0,OAK,KC,16,2012121612,55725,OAK,12,REG,4:25,Sun,15,2012
34,-7,12/16/2012,2012,41,SF,SF,16,2012121613,55726,NE,12,REG,8:20,Sun,15,2012
14,4,12/17/2012,2012,10,TEN,NYJ,17,2012121700,55727,TEN,12,REG,8:30,Mon,15,2012
18,-13,12/22/2012,2012,31,ATL,ATL,22,2012122200,55728,DET,12,REG,8:30,Sat,16,2012
55,48,12/23/2012,2012,7,GB,TEN,23,2012122300,55732,GB,12,REG,1:00,Sun,16,2012
17,11,12/23/2012,2012,6,CAR,OAK,23,2012122301,55730,CAR,12,REG,1:00,Sun,16,2012
24,14,12/23/2012,2012,10,MIA,BUF,23,2012122302,55736,MIA,12,REG,1:00,Sun,16,2012
10,-3,12/23/2012,2012,13,CIN,CIN,23,2012122303,55738,PIT,12,REG,1:00,Sun,16,2012
16,-7,12/23/2012,2012,23,NE,NE,23,2012122304,55734,JAC,12,REG,1:00,Sun,16,2012
13,-7,12/23/2012,2012,20,IND,IND,23,2012122305,55735,KC,12,REG,1:00,Sun,16,2012
31,-3,12/23/2012,2012,34,NO,NO,23,2012122306,55731,DAL,12,REG,1:00,Sun,16,2012
